PMID,Journal,publisher_guess,year,doi,doi_url
38348062,Maedica (Bucur),Unknown,2023,10.26574/maedica.2023.18.4.699,https://www.maedica.ro/articles/2023/4/2023_18(21)_No4_pg699-704.pdf
