PMID,Journal,publisher_guess,year,doi,doi_url
38912307,Gen Psychiatr,Unknown,2024,10.1136/gpsych-2023-101210,https://gpsych.bmj.com/content/37/3/e101210
37705928,Gen Psychiatr,Unknown,2023,10.1136/gpsych-2023-101120,https://gpsych.bmj.com/content/36/4/e101120
