PMID,Journal,publisher_guess,year,doi,doi_url
38868442,Sustain Energy Fuels,Unknown,2024,10.1039/d4se00125g,https://pubs.rsc.org/en/content/articlelanding/2024/se/d4se00125g
36936698,Sustain Energy Fuels,Unknown,2023,10.1039/d2se00977c,https://pubs.rsc.org/en/content/articlelanding/2023/se/d2se00977c
38868836,Nanoscale Adv,Unknown,2024,10.1039/d4na00149d,https://pubs.rsc.org/en/content/articlelanding/2024/na/d4na00149d
38633046,Nanoscale Adv,Unknown,2024,10.1039/d3na01118f,https://pubs.rsc.org/en/content/articlelanding/2024/na/d3na01118f
38916551,Org Biomol Chem,Unknown,2024,10.1039/d4ob00689e,https://pubs.rsc.org/en/content/articlelanding/2024/ob/d4ob00689e
38904217,Org Biomol Chem,Unknown,2024,10.1039/d4ob00696h,https://pubs.rsc.org/en/content/articlelanding/2024/ob/d4ob00696h
14347092,J Chem Soc,Unknown,1965,10.1039/jr9650003998,https://pubs.rsc.org/en/content/articlelanding/1965/jr/jr9650003998
14324402,J Chem Soc,Unknown,1965,10.1039/jr9650003811,https://pubs.rsc.org/en/content/articlelanding/1965/jr/jr9650003811
23160170,J Environ Monit,Unknown,2012,10.1039/c2em30690e,https://pubs.rsc.org/en/content/articlelanding/2012/em/c2em30690e
23147646,J Environ Monit,Unknown,2012,10.1039/c2em30765k,https://pubs.rsc.org/en/content/articlelanding/2012/em/c2em30765k
11543609,Nouv J Chim,Unknown,1998,10.1039/a803214i,https://pubs.rsc.org/en/content/articlelanding/1998/nj/a803214i
38916038,Lab Chip,Unknown,2024,10.1039/d4lc00276h,https://pubs.rsc.org/en/content/articlelanding/2024/lc/d4lc00276h
38651171,Lab Chip,Unknown,2024,10.1039/d4lc00009a,https://pubs.rsc.org/en/content/articlelanding/2024/lc/d4lc00009a
38916931,Dalton Trans,Unknown,2024,10.1039/d4dt01284d,https://pubs.rsc.org/en/content/articlelanding/2024/dt/d4dt01284d
38869436,Dalton Trans,Unknown,2024,10.1039/d4dt01198h,https://pubs.rsc.org/en/content/articlelanding/2024/dt/d4dt01198h
38916534,Phys Chem Chem Phys,Unknown,2024,10.1039/d4cp01399a,https://pubs.rsc.org/en/content/articlelanding/2024/cp/d4cp01399a
38864183,Phys Chem Chem Phys,Unknown,2024,10.1039/d4cp00504j,https://pubs.rsc.org/en/content/articlelanding/2024/cp/d4cp00504j
38912921,Analyst,Unknown,2024,10.1039/d4an00669k,https://pubs.rsc.org/en/content/articlelanding/2024/an/d4an00669k
38885067,Analyst,Unknown,2024,10.1039/d4an00334a,https://pubs.rsc.org/en/content/articlelanding/2024/an/d4an00334a
38204762,Mater Chem Front,Unknown,2023,10.1039/d3qm00787a,https://pubs.rsc.org/en/content/articlelanding/2023/qm/d3qm00787a
34262777,Mater Chem Front,Unknown,2021,10.1039/d1qm00641j,https://pubs.rsc.org/en/content/articlelanding/2021/qm/d1qm00641j
38222029,Mol Syst Des Eng,Unknown,2023,10.1039/D3ME00053B,https://pubs.rsc.org/en/content/articlelanding/2023/me/d3me00053b
34381619,Mol Syst Des Eng,Unknown,2021,10.1039/d1me00060h,https://pubs.rsc.org/en/content/articlelanding/2021/me/d1me00060h
38895819,Nanoscale Horiz,Unknown,2024,10.1039/d4nh00160e,https://pubs.rsc.org/en/content/articlelanding/2024/nh/d4nh00160e
38804204,Nanoscale Horiz,Unknown,2024,10.1039/d4nh00019f,https://pubs.rsc.org/en/content/articlelanding/2024/nh/d4nh00019f
38860509,Mol Omics,Unknown,2024,10.1039/d3mo00187c,https://pubs.rsc.org/en/content/articlelanding/2024/mo/d3mo00187c
37427757,Mol Omics,Unknown,2023,10.1039/d2mo00325b,https://pubs.rsc.org/en/content/articlelanding/2023/mo/d2mo00325b
32952998,Medchemcomm,Unknown,2019,10.1039/c9md00297a,https://pubs.rsc.org/en/content/articlelanding/2019/md/c9md00297a
31341578,Medchemcomm,Unknown,2019,10.1039/c9md00112c,https://pubs.rsc.org/en/content/articlelanding/2019/md/c9md00112c
38916856,Food Funct,Unknown,2024,10.1039/d4fo01088d,https://pubs.rsc.org/en/content/articlelanding/2024/fo/d4fo01088d
38832472,Food Funct,Unknown,2024,10.1039/d4fo01303d,https://pubs.rsc.org/en/content/articlelanding/2024/fo/d4fo01303d
