PMID,Journal,publisher_guess,year,doi,doi_url
38882176,J Sociol Soc Welf,Unknown,2020,10.15453/0191-5096.4369,https://scholarworks.wmich.edu/jssw/vol47/iss2/4/
35510196,Open J Occup Ther,Unknown,2022,10.15453/2168-6408.1806,https://scholarworks.wmich.edu/ojot/vol10/iss1/2/
34316416,Open J Occup Ther,Unknown,2021,10.15453/2168-6408.1813,https://scholarworks.wmich.edu/ojot/vol9/iss3/12/
