PMID,Journal,publisher_guess,year,doi,doi_url
30258562,Electron Physician,Unknown,2018,10.19082/7287,https://www.ephysician.ir/index.php/browse-issues/10/9/1095-7287
29997764,Electron Physician,Unknown,2018,10.19082/6796,https://www.ephysician.ir/index.php/browse-issues/10/5/1021-6796
