PMID,Journal,publisher_guess,year,doi,doi_url
38847046,Fa Yi Xue Za Zhi,Unknown,2024,10.12116/j.issn.1004-5619.2023.230801,http://www.fyxzz.cn/CN/10.12116/j.issn.1004-5619.2023.230801
38006278,Fa Yi Xue Za Zhi,Unknown,2023,10.12116/j.issn.1004-5619.2021.211005,http://www.fyxzz.cn/CN/10.12116/j.issn.1004-5619.2021.211005
