PMID,Journal,publisher_guess,year,doi,doi_url
38431795,Acta Gastroenterol Belg,Unknown,2024,10.51821/87.1.12642,"https://www.ageb.be/ageb-journal/ageb-volume/ageb-article/2154/Out%20of%20place,%20not%20out%20of%20mind/"
38431791,Acta Gastroenterol Belg,Unknown,2024,10.51821/87.1.11378,https://www.ageb.be/ageb-journal/ageb-volume/ageb-article/2150/Acute%20grade%20IV%20toxic%20hepatitis%20due%20to%20the%20e-cigarette/
