PMID,Journal,publisher_guess,year,doi,doi_url
24273753,Proc Int Driv Symp Hum Factors Driv Assess Train Veh Des,Unknown,2009,10.17077/drivingassessment.1352,https://pubs.lib.uiowa.edu/driving/article/id/28048/
34164225,Poroi,Unknown,2020,10.13008/2151-2957.1299,https://pubs.lib.uiowa.edu/poroi/article/id/3335/
