PMID,Journal,publisher_guess,year,doi,doi_url
27099546,Hanguk Simni Hakhoe Chi Kongang,Unknown,2015,10.17315/kjhp.2015.20.2.002,https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART002005734
25152650,Pogon Sahoe Yongu,Unknown,2011,10.15709/hswr.2011.31.3.341,https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART001588900
24834022,J Cogn Sci (Seoul),Unknown,2011,10.17791/jcs.2011.12.2.195,https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART001586892
30740388,Quant Biosci,Unknown,2017,10.22283/qbs.2017.36.2.85,https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART002289376
