PMID,Journal,publisher_guess,year,doi,doi_url
16353401,Cell Biol Educ,Unknown,2005,10.1187/cbe.05-02-0064,https://www.lifescied.org/doi/10.1187/cbe.05-02-0064
15746972,Cell Biol Educ,Unknown,2005,10.1187/cbe.04-11-0052,https://www.lifescied.org/doi/10.1187/cbe.04-11-0052
38900941,CBE Life Sci Educ,Unknown,2024,10.1187/cbe.23-07-0145,https://www.lifescied.org/doi/10.1187/cbe.23-07-0145
36607290,CBE Life Sci Educ,Unknown,2023,10.1187/cbe.21-11-0318,https://www.lifescied.org/doi/10.1187/cbe.21-11-0318
