PMID,Journal,publisher_guess,year,doi,doi_url
38699512,Neuron Behav Data Anal Theory,Unknown,2023,10.51628/001c.73987,https://nbdt.scholasticahq.com/article/73987-expressive-architectures-enhance-interpretability-of-dynamics-based-neural-population-models
34164631,Neuron Behav Data Anal Theory,Unknown,2021,10.51628/001c.22322,https://nbdt.scholasticahq.com/article/22322-predicting-goal-directed-attention-control-using-inverse-reinforcement-learning
