PMID,Journal,publisher_guess,year,doi,doi_url
11633173,Smithson Stud Hist Technol,Unknown,1972,10.5479/si.00810258.22.1,https://repository.si.edu/handle/10088/2421
12284705,Atoll Res Bull,Unknown,1990,10.5479/si.00775630.340.1,https://repository.si.edu/handle/10088/5888
