PMID,Journal,publisher_guess,year,doi,doi_url
38912971,Reproduction,Unknown,2024,10.1530/REP-24-0069,https://rep.bioscientifica.com/view/journals/rep/aop/rep-24-0069/rep-24-0069.xml
38552319,Reproduction,Unknown,2024,10.1530/REP-24-0003,https://rep.bioscientifica.com/view/journals/rep/167/6/REP-24-0003.xml
