PMID,Journal,publisher_guess,year,doi,doi_url
37637073,Proc Innov Appl Artif Intell Conf,Unknown,2023,10.1609/aaai.v37i13.26866,https://ojs.aaai.org/index.php/AAAI/article/view/26866
38666291,Proc AAAI Conf Artif Intell,Unknown,2024,10.1609/aaai.v38i21.30328,https://ojs.aaai.org/index.php/AAAI/article/view/30328
37122435,Proc Int AAAI Conf Weblogs Soc Media,Unknown,2022,10.1609/icwsm.v16i1.19399,https://ojs.aaai.org/index.php/ICWSM/article/view/19399
