PMID,Journal,publisher_guess,year,doi,doi_url
38916585,Immunohorizons,Unknown,2024,10.4049/immunohorizons.2400021,https://journals.aai.org/immunohorizons/article/8/6/442/266975/Circadian-Control-of-the-Response-of-Macrophages
38353996,Immunohorizons,Unknown,2024,10.4049/immunohorizons.2300023,https://journals.aai.org/immunohorizons/article/8/2/172/266694/TCDD-and-CH223191-Alter-T-Cell-Balance-but-Fail-to
