PMID,Journal,publisher_guess,year,doi,doi_url
36909365,Harv Data Sci Rev,Unknown,2022,10.1162/99608f92.681fe3bd,https://hdsr.mitpress.mit.edu/pub/x1ozqj10/release/3
35005710,Harv Data Sci Rev,Unknown,2020,10.1162/99608f92.9f0215e6,https://hdsr.mitpress.mit.edu/pub/twqhhlhr/release/4
