PMID,Journal,publisher_guess,year,doi,doi_url
38906554,Glob Health Sci Pract,Unknown,2024,10.9745/GHSP-D-23-00489,https://www.ghspjournal.org/content/12/3/e2300489
38621816,Glob Health Sci Pract,Unknown,2024,10.9745/GHSP-D-22-00169,https://www.ghspjournal.org/content/12/Supplement_2/e2200169
