PMID,Journal,publisher_guess,year,doi,doi_url
38845819,Atmos Meas Tech,Unknown,2024,10.5194/amt-17-2401-2024,https://amt.copernicus.org/articles/17/2401/2024/
32802212,Atmos Meas Tech,Unknown,2016,10.5194/amt-9-5281-2016,https://amt.copernicus.org/articles/9/5281/2016/
