PMID,Journal,publisher_guess,year,doi,doi_url
36186535,Adv Chromatogr,Unknown,2021,10.1201/9781003223405-1,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003223405-1/recent-advances-supramolecular-affinity-separations-ashley-woolfork-sazia-iftekhar-susan-ovbude-kyungah-suh-sadia-sharmeen-isaac-kyei-jacob-jones-david-hage
19013951,Adv Chromatogr,Unknown,2008,10.1201/9781420060263.ch6,https://www.taylorfrancis.com/books/10.1201/9781420060263.ch6
