PMID,Journal,publisher_guess,year,doi,doi_url
27547816,Phys Disabil,Unknown,2015,10.14434/pders.v34i1.13918,https://scholarworks.iu.edu/journals/index.php/pders/article/view/13918
30957019,Indiana Univ J Undergrad Res,Unknown,2018,10.14434/iujur.v4i1.24528,https://scholarworks.iu.edu/journals/index.php/iujur/article/view/24528
32733774,Int J Des Learn,Unknown,2019,10.14434/ijdl.v10i1.24916,https://scholarworks.iu.edu/journals/index.php/ijdl/article/view/24916
30283725,Int J Des Learn,Unknown,2018,10.14434/ijdl.v9i1.23049,https://scholarworks.iu.edu/journals/index.php/ijdl/article/view/23049
