PMID,Journal,publisher_guess,year,doi,doi_url
38842158,Turk Psikiyatri Derg,Unknown,2024,10.5080/u27334,https://turkpsikiyatri.com/submission/MakaleKontrol?Id=VFdwamVrMTZVVDA9
36970963,Turk Psikiyatri Derg,Unknown,2023,10.5080/u27025,https://www.turkpsikiyatri.com/submission/MakaleKontrol?Id=VFdwamQwMXFWVDA9
