PMID,Journal,publisher_guess,year,doi,doi_url
27127416,Lit Numer Stud,Unknown,2016,10.5130/lns.v24i1.4900,https://epress.lib.uts.edu.au/journals/index.php/lnj/article/view/4900
31236142,Gateways,Unknown,2018,10.5130/ijcre.v11i1.5721,https://epress.lib.uts.edu.au/journals/index.php/ijcre/article/view/5721
25364473,Gateways,Unknown,2013,10.5130/ijcre.v6i1.2805,https://epress.lib.uts.edu.au/journals/index.php/ijcre/article/view/2805
