PMID,Journal,publisher_guess,year,doi,doi_url
36249955,J Endocrinol Metab,Unknown,2022,10.14740/jem807,https://jofem.org/index.php/jofem/article/view/807
23293696,J Endocrinol Metab,Unknown,2012,10.4021/jem95W,https://jofem.org/index.php/jofem/article/view/95
