PMID,Journal,publisher_guess,year,doi,doi_url
38505677,Bioimpacts,Unknown,2024,10.34172/bi.2023.29955,https://bi.tbzmed.ac.ir/Article/bi-29955
36816998,Bioimpacts,Unknown,2023,10.34172/bi.2022.23698,https://bi.tbzmed.ac.ir/Article/bi-23698
