PMID,Journal,publisher_guess,year,doi,doi_url
38869211,Tuberk Toraks,Unknown,2024,10.5578/tt.202402909,https://www.tuberktoraks.org/managete/fu_folder/2024-02/2024-72-2-176-178.pdf
38676590,Tuberk Toraks,Unknown,2024,10.5578/tt.202401811,https://www.tuberktoraks.org/managete/fu_folder/2024-01/2024-72-1-9-15.pdf
