PMID,Journal,publisher_guess,year,doi,doi_url
29301180,Korean J Spine,Unknown,2017,10.14245/kjs.2017.14.4.170,https://www.e-neurospine.org/journal/view.php?doi=10.14245/kjs.2017.14.4.170
27799997,Korean J Spine,Unknown,2016,10.14245/kjs.2016.13.3.157,https://www.e-neurospine.org/journal/view.php?doi=10.14245/kjs.2016.13.3.157
38768945,Neurospine,Unknown,2024,10.14245/ns.2347340.670,https://www.e-neurospine.org/journal/view.php?doi=10.14245/ns.2347340.670
38171281,Neurospine,Unknown,2023,10.14245/ns.2347022.511,https://www.e-neurospine.org/journal/view.php?doi=10.14245/ns.2347022.511
