PMID,Journal,publisher_guess,year,doi,doi_url
37930098,Acta Medica (Hradec Kralove),Unknown,2023,10.14712/18059694.2023.20,https://actamedica.lfhk.cuni.cz/66/2/0075/
38588392,Acta Medica (Hradec Kralove),Unknown,2023,10.14712/18059694.2024.9,https://actamedica.lfhk.cuni.cz/66/4/0146/
