PMID,Journal,publisher_guess,year,doi,doi_url
26721292,Med 2 0,Unknown,2015,10.2196/med20.4327,http://www.medicine20.com/2015/2/e5/
25075246,Med 2 0,Unknown,2014,10.2196/med20.3128,http://www.medicine20.com/2014/1/e2/
