PMID,Journal,publisher_guess,year,doi,doi_url
399610,J Clin Pathol Suppl (Assoc Clin Pathol),Unknown,1978,10.1136/jcp.s1-8.1.38,https://jcp.bmj.com/content/s1-8/1/38
4949770,J Clin Pathol Suppl (Assoc Clin Pathol),Unknown,1970,10.1136/jcp.s1-4.1.71,https://jcp.bmj.com/content/s1-4/1/71
5272519,J Clin Pathol Suppl Coll Pathol,Unknown,1969,10.1136/jcp.s2-3.1.xi,https://jcp.bmj.com/content/s2-3/1/xi
5272517,J Clin Pathol Suppl Coll Pathol,Unknown,1969,10.1136/jcp.s2-3.1.77,https://jcp.bmj.com/content/s2-3/1/77
