PMID,Journal,publisher_guess,year,doi,doi_url
38019747,Postepy Biochem,Unknown,2023,10.18388/pb.2021_488,https://postepybiochemii.ptbioch.edu.pl/index.php/PB/article/view/488
34378888,Postepy Biochem,Unknown,2021,10.18388/pb.2021_384,https://postepybiochemii.ptbioch.edu.pl/index.php/PB/article/view/384
