PMID,Journal,publisher_guess,year,doi,doi_url
38873019,Bio Protoc,Unknown,2024,10.21769/BioProtoc.4996,https://bio-protocol.org/en/bpdetail?id=4996&type=0
38379829,Bio Protoc,Unknown,2024,10.21769/BioProtoc.4927,https://bio-protocol.org/en/bpdetail?id=4927&type=0
