PMID,Journal,publisher_guess,year,doi,doi_url
38811342,Asian Spine J,Unknown,2024,10.31616/asj.2023.0276.e,https://www.asianspinejournal.org/journal/view.php?doi=10.31616/asj.2023.0276.e
38650091,Asian Spine J,Unknown,2024,10.31616/asj.2023.0360,https://www.asianspinejournal.org/journal/view.php?doi=10.31616/asj.2023.0360
