PMID,Journal,publisher_guess,year,doi,doi_url
38914458,Med Humanit,Unknown,2024,10.1136/medhum-2024-012950,https://mh.bmj.com/content/early/2024/06/24/medhum-2024-012950
37068943,Med Humanit,Unknown,2023,10.1136/medhum-2022-012573,https://mh.bmj.com/content/49/4/576
