PMID,Journal,publisher_guess,year,doi,doi_url
38846560,IUCrdata,Unknown,2024,10.1107/S2414314624004826,https://iucrdata.iucr.org/x/issues/2024/05/00/bt4150/index.html
38721000,IUCrdata,Unknown,2024,10.1107/S2414314624003390,https://iucrdata.iucr.org/x/issues/2024/04/00/bh4083/index.html
