PMID,Journal,publisher_guess,year,doi,doi_url
38435674,J Clin Gynecol Obstet,Unknown,2023,10.14740/jcgo919,https://jcgo.org/index.php/JCGO/article/view/919
25806101,J Clin Gynecol Obstet,Unknown,2014,10.14740/jcgo297w,https://jcgo.org/index.php/JCGO/article/view/297
