PMID,Journal,publisher_guess,year,doi,doi_url
38883855,ARYA Atheroscler,Unknown,2023,10.48305/arya.2023.41614.2890,https://arya.mui.ac.ir/article_30930.html
36819836,ARYA Atheroscler,Unknown,2022,10.48305/arya.v18i0.2361,https://arya.mui.ac.ir/article_16301.html
