PMID,Journal,publisher_guess,year,doi,doi_url
29333375,Arch Cancer Res,Unknown,2017,10.21767/2254-6081.1000148,https://www.acanceresearch.com/cancer-research/impact-of-fto-snps-rs9930506-and-rs9939609-in-prostate-cancer-severity-in-a-cohort-of-puerto-rican-men.php?aid=20445
28239600,Arch Cancer Res,Unknown,2016,10.21767/2254-6081.100071,https://www.acanceresearch.com/cancer-research/primary-central-nervous-system-lymphoma-a-critical-review-of-the-role-of-surgery-for-resection.php?aid=9413
