PMID,Journal,publisher_guess,year,doi,doi_url
26550610,Annu Book ASTM Stand Sect 11 Water Environ Technol,Unknown,2013,10.1520/STP156520130029,https://www.astm.org/stp156520130029.html
26949758,Silica Assoc Respirable Miner Part (2012),Unknown,2014,10.1520/STP156520130141,https://www.astm.org/stp156520130141.html
35529525,Antimicrob Comb Devices (2019),Unknown,2020,10.1520/stp163020200019,https://www.astm.org/stp163020200019.html
